Data;Ora;Temperatura_Celsius;Umidità_relativa(%)
﻿03-01-2025;20:20;19.9;30
﻿03-01-2025;20:21;19.9;30
﻿03-01-2025;20:22;19.9;30
﻿03-01-2025;20:23;19.9;30
﻿03-01-2025;20:24;19.9;30
﻿03-01-2025;20:25;19.9;30
﻿03-01-2025;20:26;19.9;30
﻿03-01-2025;20:27;19.9;30
﻿03-01-2025;20:28;19.9;30
﻿03-01-2025;20:29;19.9;30
﻿03-01-2025;20:30;19.9;30
﻿03-01-2025;20:31;19.9;30
﻿03-01-2025;20:32;19.9;30
﻿03-01-2025;20:33;19.9;30
﻿03-01-2025;20:34;19.9;30
﻿03-01-2025;20:35;19.9;30
﻿03-01-2025;20:36;19.9;30
﻿03-01-2025;20:37;19.9;30
﻿03-01-2025;20:38;19.9;30
﻿03-01-2025;20:39;19.9;30
﻿03-01-2025;20:40;19.9;30
﻿03-01-2025;20:41;19.9;30
﻿03-01-2025;20:42;19.9;30
﻿03-01-2025;20:43;19.9;30
﻿03-01-2025;20:44;19.9;30
﻿03-01-2025;20:45;19.9;30
﻿03-01-2025;20:46;19.9;30
﻿03-01-2025;20:47;19.9;30
﻿03-01-2025;20:48;19.9;30
﻿03-01-2025;20:49;19.9;30
﻿03-01-2025;20:50;19.9;30
﻿03-01-2025;20:51;19.9;30
﻿03-01-2025;20:52;19.9;30
﻿03-01-2025;20:53;19.9;30
﻿03-01-2025;20:54;19.9;30
﻿03-01-2025;20:55;19.9;30
﻿03-01-2025;20:56;19.9;30
﻿03-01-2025;20:57;19.9;30
﻿03-01-2025;20:58;19.9;30
﻿03-01-2025;20:59;19.9;30
﻿03-01-2025;21:00;19.9;30
﻿03-01-2025;21:01;19.9;30
﻿03-01-2025;21:02;19.9;30
﻿03-01-2025;21:03;19.9;30
﻿03-01-2025;21:04;19.9;30
﻿03-01-2025;21:05;19.9;30
﻿03-01-2025;21:06;19.9;30
﻿03-01-2025;21:07;19.9;30
﻿03-01-2025;21:08;19.9;30
﻿03-01-2025;21:09;19.9;30
﻿03-01-2025;21:10;19.9;30
﻿03-01-2025;21:11;19.9;30
﻿03-01-2025;21:12;19.9;30
﻿03-01-2025;21:13;19.9;30
﻿03-01-2025;21:14;19.9;30
﻿03-01-2025;21:15;19.9;30
﻿03-01-2025;21:16;19.9;30
﻿03-01-2025;21:17;19.9;30
﻿03-01-2025;21:18;19.9;30
﻿03-01-2025;21:19;19.9;30
﻿03-01-2025;21:20;19.9;30
﻿03-01-2025;21:21;19.9;30
﻿03-01-2025;21:22;19.9;30
﻿03-01-2025;21:23;19.9;30
﻿03-01-2025;21:24;19.9;30
﻿03-01-2025;21:25;19.9;30
﻿03-01-2025;21:26;19.9;30
﻿03-01-2025;21:27;19.8;30
﻿03-01-2025;21:28;19.8;30
﻿03-01-2025;21:29;19.9;30
﻿03-01-2025;21:30;19.9;30
﻿03-01-2025;21:31;19.8;30
﻿03-01-2025;21:32;19.8;30
﻿03-01-2025;21:33;19.8;30
﻿03-01-2025;21:34;19.8;30
﻿03-01-2025;21:35;19.8;30
﻿03-01-2025;21:36;19.8;30
﻿03-01-2025;21:37;19.8;30
﻿03-01-2025;21:38;19.8;30
﻿03-01-2025;21:39;19.8;30
﻿03-01-2025;21:40;19.8;30
﻿03-01-2025;21:41;19.8;30
﻿03-01-2025;21:42;19.8;30
﻿03-01-2025;21:43;19.8;30
﻿03-01-2025;21:44;19.8;30
﻿03-01-2025;21:45;19.8;30
﻿03-01-2025;21:46;19.8;30
﻿03-01-2025;21:47;19.8;30
﻿03-01-2025;21:48;19.8;30
﻿03-01-2025;21:49;19.8;30
﻿03-01-2025;21:50;19.8;30
﻿03-01-2025;21:51;19.8;30
﻿03-01-2025;21:52;19.8;30
﻿03-01-2025;21:53;19.8;30
﻿03-01-2025;21:54;19.8;30
﻿03-01-2025;21:55;19.8;30
﻿03-01-2025;21:56;19.8;30
﻿03-01-2025;21:57;19.8;30
﻿03-01-2025;21:58;19.8;30
﻿03-01-2025;21:59;19.8;30
﻿03-01-2025;22:00;19.8;30
﻿03-01-2025;22:01;19.8;30
﻿03-01-2025;22:02;19.8;30
﻿03-01-2025;22:03;19.8;30
﻿03-01-2025;22:04;19.8;30
﻿03-01-2025;22:05;19.8;30
﻿03-01-2025;22:06;19.8;30
﻿03-01-2025;22:07;19.8;30
﻿03-01-2025;22:08;19.8;30
﻿03-01-2025;22:09;19.8;30
﻿03-01-2025;22:10;19.8;30
﻿03-01-2025;22:11;19.8;30
﻿03-01-2025;22:12;19.8;30
﻿03-01-2025;22:13;19.8;30
﻿03-01-2025;22:14;19.8;30
﻿03-01-2025;22:15;19.8;30
﻿03-01-2025;22:16;19.8;30
﻿03-01-2025;22:17;19.8;30
﻿03-01-2025;22:18;19.8;30
﻿03-01-2025;22:19;19.8;30
﻿03-01-2025;22:20;19.8;30
﻿03-01-2025;22:21;19.8;30
﻿03-01-2025;22:22;19.8;30
﻿03-01-2025;22:23;19.8;30
﻿03-01-2025;22:24;19.8;30
﻿03-01-2025;22:25;19.8;30
﻿03-01-2025;22:26;19.8;30
﻿03-01-2025;22:27;19.8;30
﻿03-01-2025;22:28;19.8;30
﻿03-01-2025;22:29;19.8;30
﻿03-01-2025;22:30;19.8;30
﻿03-01-2025;22:31;19.8;30
﻿03-01-2025;22:32;19.8;30
﻿03-01-2025;22:33;19.8;30
﻿03-01-2025;22:34;19.8;30
﻿03-01-2025;22:35;19.8;30
﻿03-01-2025;22:36;19.8;30
﻿03-01-2025;22:37;19.8;30
﻿03-01-2025;22:38;19.8;30
﻿03-01-2025;22:39;19.8;30
﻿03-01-2025;22:40;19.8;30
﻿03-01-2025;22:41;19.8;30
﻿03-01-2025;22:42;19.8;30
﻿03-01-2025;22:43;19.8;30
﻿03-01-2025;22:44;19.8;30
﻿03-01-2025;22:45;19.8;30
﻿03-01-2025;22:46;19.8;30
﻿03-01-2025;22:47;19.8;30
﻿03-01-2025;22:48;19.8;30
﻿03-01-2025;22:49;19.8;30
﻿03-01-2025;22:50;19.8;30
﻿03-01-2025;22:51;19.8;30
﻿03-01-2025;22:52;19.8;30
﻿03-01-2025;22:53;19.8;30
﻿03-01-2025;22:54;19.8;30
﻿03-01-2025;22:55;19.8;30
﻿03-01-2025;22:56;19.8;30
﻿03-01-2025;22:57;19.8;30
﻿03-01-2025;22:58;19.8;30
﻿03-01-2025;22:59;19.8;30
﻿03-01-2025;23:00;19.8;30
﻿03-01-2025;23:01;19.8;30
﻿03-01-2025;23:02;19.8;30
﻿03-01-2025;23:03;19.8;29
﻿03-01-2025;23:04;19.8;30
﻿03-01-2025;23:05;19.8;30
﻿03-01-2025;23:06;19.8;30
﻿03-01-2025;23:07;19.8;30
﻿03-01-2025;23:08;19.8;30
﻿03-01-2025;23:09;19.8;30
﻿03-01-2025;23:10;19.8;30
﻿03-01-2025;23:11;19.8;30
﻿03-01-2025;23:12;19.8;30
﻿03-01-2025;23:13;19.8;30
﻿03-01-2025;23:14;19.8;29
﻿03-01-2025;23:15;19.8;30
﻿03-01-2025;23:16;19.8;29
﻿03-01-2025;23:17;19.8;29
﻿03-01-2025;23:18;19.7;29
﻿03-01-2025;23:19;19.7;30
﻿03-01-2025;23:20;19.7;29
﻿03-01-2025;23:21;19.8;29
﻿03-01-2025;23:22;19.8;29
﻿03-01-2025;23:23;19.8;29
﻿03-01-2025;23:24;19.8;29
﻿03-01-2025;23:25;19.7;29
﻿03-01-2025;23:26;19.8;30
﻿03-01-2025;23:27;19.7;29
﻿03-01-2025;23:28;19.7;29
﻿03-01-2025;23:29;19.7;30
﻿03-01-2025;23:30;19.7;30
﻿03-01-2025;23:31;19.7;30
﻿03-01-2025;23:32;19.7;30
﻿03-01-2025;23:33;19.7;30
﻿03-01-2025;23:34;19.6;30
﻿03-01-2025;23:35;19.7;30
﻿03-01-2025;23:36;19.7;30
﻿03-01-2025;23:37;19.6;30
﻿03-01-2025;23:38;19.7;30
﻿03-01-2025;23:39;19.7;30
﻿03-01-2025;23:40;19.8;30
﻿03-01-2025;23:41;19.6;30
﻿03-01-2025;23:42;19.7;30
﻿03-01-2025;23:43;19.7;30
﻿03-01-2025;23:44;19.7;30
﻿03-01-2025;23:45;19.6;30
﻿03-01-2025;23:46;19.7;30
﻿03-01-2025;23:47;19.7;30
﻿03-01-2025;23:48;19.6;30
﻿03-01-2025;23:49;19.7;30
﻿03-01-2025;23:50;19.7;30
﻿03-01-2025;23:51;19.7;30
﻿03-01-2025;23:52;19.6;30
﻿03-01-2025;23:53;19.6;30
﻿03-01-2025;23:54;19.7;30
﻿03-01-2025;23:55;19.7;30
﻿03-01-2025;23:56;19.7;30
﻿03-01-2025;23:57;19.7;30
﻿03-01-2025;23:58;19.6;30
﻿03-01-2025;23:59;19.6;30
﻿04-01-2025;00:00;19.6;30
﻿04-01-2025;00:01;19.6;30
﻿04-01-2025;00:02;19.6;30
﻿04-01-2025;00:03;19.6;30
﻿04-01-2025;00:04;19.7;30
﻿04-01-2025;00:05;19.7;30
﻿04-01-2025;00:06;19.7;30
﻿04-01-2025;00:07;19.7;30
﻿04-01-2025;00:08;19.7;30
﻿04-01-2025;00:09;19.6;30
﻿04-01-2025;00:10;19.7;30
﻿04-01-2025;00:11;19.7;30
﻿04-01-2025;00:12;19.6;30
﻿04-01-2025;00:13;19.7;30
﻿04-01-2025;00:14;19.7;30
﻿04-01-2025;00:15;19.6;30
﻿04-01-2025;00:16;19.7;30
﻿04-01-2025;00:17;19.7;30
﻿04-01-2025;00:18;19.7;30
﻿04-01-2025;00:19;19.7;30
﻿04-01-2025;00:20;19.8;30
﻿04-01-2025;00:21;19.7;30
﻿04-01-2025;00:22;19.8;30
﻿04-01-2025;00:23;19.7;30
﻿04-01-2025;00:24;19.7;30
﻿04-01-2025;00:25;19.7;30
﻿04-01-2025;00:26;19.6;30
﻿04-01-2025;00:27;19.6;30
﻿04-01-2025;00:28;19.7;30
﻿04-01-2025;00:29;19.7;30
﻿04-01-2025;00:30;19.7;30
﻿04-01-2025;00:31;19.7;30
﻿04-01-2025;00:32;19.6;30
﻿04-01-2025;00:33;19.6;30
﻿04-01-2025;00:34;19.8;30
﻿04-01-2025;00:35;19.8;30
﻿04-01-2025;00:36;19.7;30
﻿04-01-2025;00:37;19.8;30
﻿04-01-2025;00:38;19.7;30
﻿04-01-2025;00:39;19.8;30
﻿04-01-2025;00:40;19.8;30
﻿04-01-2025;00:41;19.8;30
﻿04-01-2025;00:42;19.7;30
﻿04-01-2025;00:43;19.8;30
﻿04-01-2025;00:44;19.8;30
﻿04-01-2025;00:45;19.8;30
﻿04-01-2025;00:46;19.8;30
﻿04-01-2025;00:47;19.8;30
﻿04-01-2025;00:48;19.7;30
﻿04-01-2025;00:49;19.8;30
﻿04-01-2025;00:50;19.8;30
﻿04-01-2025;00:51;19.8;30
﻿04-01-2025;00:52;19.8;30
﻿04-01-2025;00:53;19.8;30
﻿04-01-2025;00:54;19.7;30
﻿04-01-2025;00:55;19.8;30
﻿04-01-2025;00:56;19.7;30
﻿04-01-2025;00:57;19.7;30
﻿04-01-2025;00:58;19.7;30
﻿04-01-2025;00:59;19.7;30
﻿04-01-2025;01:00;19.8;30
﻿04-01-2025;01:01;19.8;30
﻿04-01-2025;01:02;19.8;30
﻿04-01-2025;01:03;19.8;30
﻿04-01-2025;01:04;19.8;30
﻿04-01-2025;01:05;19.8;30
﻿04-01-2025;01:06;19.8;30
﻿04-01-2025;01:07;19.8;30
﻿04-01-2025;01:08;19.7;30
﻿04-01-2025;01:09;19.8;30
﻿04-01-2025;01:10;19.7;30
﻿04-01-2025;01:11;19.7;30
﻿04-01-2025;01:12;19.8;30
﻿04-01-2025;01:13;19.8;30
﻿04-01-2025;01:14;19.7;30
﻿04-01-2025;01:15;19.7;30
﻿04-01-2025;01:16;19.7;30
﻿04-01-2025;01:17;19.7;30
﻿04-01-2025;01:18;19.7;30
﻿04-01-2025;01:19;19.7;30
﻿04-01-2025;01:20;19.7;30
﻿04-01-2025;01:21;19.8;30
﻿04-01-2025;01:22;19.7;30
﻿04-01-2025;01:23;19.7;30
﻿04-01-2025;01:24;19.7;30
﻿04-01-2025;01:25;19.6;30
﻿04-01-2025;01:26;19.7;30
﻿04-01-2025;01:27;19.7;30
﻿04-01-2025;01:28;19.7;30
﻿04-01-2025;01:29;19.6;30
﻿04-01-2025;01:30;19.7;30
﻿04-01-2025;01:31;19.7;30
﻿04-01-2025;01:32;19.6;30
﻿04-01-2025;01:33;19.8;30
﻿04-01-2025;01:34;19.7;30
﻿04-01-2025;01:35;19.7;30
﻿04-01-2025;01:36;19.7;30
﻿04-01-2025;01:37;19.6;30
﻿04-01-2025;01:38;19.7;30
﻿04-01-2025;01:39;19.7;30
﻿04-01-2025;01:40;19.7;30
﻿04-01-2025;01:41;19.7;30
﻿04-01-2025;01:42;19.7;30
﻿04-01-2025;01:43;19.7;30
﻿04-01-2025;01:44;19.7;30
﻿04-01-2025;01:45;19.7;30
﻿04-01-2025;01:46;19.7;30
﻿04-01-2025;01:47;19.7;30
﻿04-01-2025;01:48;19.7;30
﻿04-01-2025;01:49;19.7;30
﻿04-01-2025;01:50;19.7;30
﻿04-01-2025;01:51;19.7;30
﻿04-01-2025;01:52;19.7;30
﻿04-01-2025;01:53;19.7;30
﻿04-01-2025;01:54;19.7;30
﻿04-01-2025;01:55;19.7;30
﻿04-01-2025;01:56;19.7;30
﻿04-01-2025;01:57;19.7;30
﻿04-01-2025;01:58;19.7;30
﻿04-01-2025;01:59;19.7;30
﻿04-01-2025;02:00;19.7;30
﻿04-01-2025;02:01;19.7;30
﻿04-01-2025;02:02;19.7;30
﻿04-01-2025;02:03;19.7;30
﻿04-01-2025;02:04;19.7;30
﻿04-01-2025;02:05;19.6;30
﻿04-01-2025;02:06;19.8;30
﻿04-01-2025;02:07;19.7;30
﻿04-01-2025;02:08;19.6;30
﻿04-01-2025;02:09;19.7;30
﻿04-01-2025;02:10;19.7;30
﻿04-01-2025;02:11;19.7;30
﻿04-01-2025;02:12;19.7;30
﻿04-01-2025;02:13;19.7;30
﻿04-01-2025;02:14;19.7;30
﻿04-01-2025;02:15;19.7;30
﻿04-01-2025;02:16;19.7;30
﻿04-01-2025;02:17;19.7;30
﻿04-01-2025;02:18;19.6;30
﻿04-01-2025;02:19;19.6;30
﻿04-01-2025;02:20;19.6;30
﻿04-01-2025;02:21;19.6;30
﻿04-01-2025;02:22;19.6;30
﻿04-01-2025;02:23;19.6;30
﻿04-01-2025;02:24;19.6;30
﻿04-01-2025;02:25;19.6;30
﻿04-01-2025;02:26;19.7;30
﻿04-01-2025;02:27;19.6;30
﻿04-01-2025;02:28;19.6;30
﻿04-01-2025;02:29;19.6;30
﻿04-01-2025;02:30;19.6;30
﻿04-01-2025;02:31;19.6;30
﻿04-01-2025;02:32;19.6;30
﻿04-01-2025;02:33;19.6;30
﻿04-01-2025;02:34;19.6;30
﻿04-01-2025;02:35;19.6;30
﻿04-01-2025;02:36;19.6;30
﻿04-01-2025;02:37;19.6;30
﻿04-01-2025;02:38;19.6;30
﻿04-01-2025;02:39;19.6;30
﻿04-01-2025;02:40;19.6;30
﻿04-01-2025;02:41;19.6;30
﻿04-01-2025;02:42;19.6;30
﻿04-01-2025;02:43;19.6;30
﻿04-01-2025;02:44;19.6;30
﻿04-01-2025;02:45;19.6;30
﻿04-01-2025;02:46;19.6;30
﻿04-01-2025;02:47;19.6;30
﻿04-01-2025;02:48;19.6;30
﻿04-01-2025;02:49;19.6;30
﻿04-01-2025;02:50;19.6;30
﻿04-01-2025;02:51;19.6;30
﻿04-01-2025;02:52;19.6;30
﻿04-01-2025;02:53;19.6;30
﻿04-01-2025;02:54;19.6;30
﻿04-01-2025;02:55;19.6;30
﻿04-01-2025;02:56;19.6;30
﻿04-01-2025;02:57;19.6;30
﻿04-01-2025;02:58;19.6;30
﻿04-01-2025;02:59;19.6;30
﻿04-01-2025;03:00;19.6;30
﻿04-01-2025;03:01;19.6;30
﻿04-01-2025;03:02;19.6;30
﻿04-01-2025;03:03;19.6;30
﻿04-01-2025;03:04;19.6;30
﻿04-01-2025;03:05;19.6;30
﻿04-01-2025;03:06;19.6;30
﻿04-01-2025;03:07;19.6;30
﻿04-01-2025;03:08;19.6;30
﻿04-01-2025;03:09;19.6;30
﻿04-01-2025;03:10;19.6;30
﻿04-01-2025;03:11;19.6;30
﻿04-01-2025;03:12;19.6;30
﻿04-01-2025;03:13;19.6;30
﻿04-01-2025;03:14;19.6;30
﻿04-01-2025;03:15;19.6;30
﻿04-01-2025;03:16;19.6;30
﻿04-01-2025;03:17;19.6;30
﻿04-01-2025;03:18;19.6;30
﻿04-01-2025;03:19;19.6;30
﻿04-01-2025;03:20;19.6;30
﻿04-01-2025;03:21;19.6;30
﻿04-01-2025;03:22;19.6;30
﻿04-01-2025;03:23;19.6;30
﻿04-01-2025;03:24;19.6;30
﻿04-01-2025;03:25;19.6;30
﻿04-01-2025;03:26;19.6;30
﻿04-01-2025;03:27;19.6;30
﻿04-01-2025;03:28;19.6;30
﻿04-01-2025;03:29;19.6;30
﻿04-01-2025;03:30;19.6;30
﻿04-01-2025;03:31;19.6;30
﻿04-01-2025;03:32;19.6;30
﻿04-01-2025;03:33;19.6;30
﻿04-01-2025;03:34;19.6;30
﻿04-01-2025;03:35;19.6;30
﻿04-01-2025;03:36;19.6;30
﻿04-01-2025;03:37;19.6;30
﻿04-01-2025;03:38;19.5;30
﻿04-01-2025;03:39;19.6;30
﻿04-01-2025;03:40;19.6;30
﻿04-01-2025;03:41;19.6;30
﻿04-01-2025;03:42;19.6;30
﻿04-01-2025;03:43;19.5;30
﻿04-01-2025;03:44;19.6;30
﻿04-01-2025;03:45;19.5;30
﻿04-01-2025;03:46;19.6;30
﻿04-01-2025;03:47;19.5;30
﻿04-01-2025;03:48;19.6;30
﻿04-01-2025;03:49;19.5;30
﻿04-01-2025;03:50;19.6;30
﻿04-01-2025;03:51;19.6;30
﻿04-01-2025;03:52;19.6;30
﻿04-01-2025;03:53;19.5;30
﻿04-01-2025;03:54;19.6;30
﻿04-01-2025;03:55;19.6;30
﻿04-01-2025;03:56;19.6;30
﻿04-01-2025;03:57;19.6;30
﻿04-01-2025;03:58;19.6;30
﻿04-01-2025;03:59;19.6;30
﻿04-01-2025;04:00;19.6;30
﻿04-01-2025;04:01;19.5;30
﻿04-01-2025;04:02;19.6;30
﻿04-01-2025;04:03;19.6;30
﻿04-01-2025;04:04;19.6;30
﻿04-01-2025;04:05;19.6;30
﻿04-01-2025;04:06;19.6;30
﻿04-01-2025;04:07;19.6;30
﻿04-01-2025;04:08;19.6;30
﻿04-01-2025;04:09;19.6;30
﻿04-01-2025;04:10;19.6;31
﻿04-01-2025;04:11;19.6;31
﻿04-01-2025;04:12;19.6;31
﻿04-01-2025;04:13;19.6;31
﻿04-01-2025;04:14;19.5;31
﻿04-01-2025;04:15;19.6;31
﻿04-01-2025;04:16;19.6;31
﻿04-01-2025;04:17;19.6;31
﻿04-01-2025;04:18;19.5;31
﻿04-01-2025;04:19;19.6;31
﻿04-01-2025;04:20;19.6;31
﻿04-01-2025;04:21;19.6;31
﻿04-01-2025;04:22;19.6;31
﻿04-01-2025;04:23;19.6;31
﻿04-01-2025;04:24;19.6;31
﻿04-01-2025;04:25;19.6;31
﻿04-01-2025;04:26;19.5;31
﻿04-01-2025;04:27;19.6;31
﻿04-01-2025;04:28;19.5;31
﻿04-01-2025;04:29;19.5;31
﻿04-01-2025;04:30;19.6;31
﻿04-01-2025;04:31;19.6;31
﻿04-01-2025;04:32;19.6;31
﻿04-01-2025;04:33;19.5;31
﻿04-01-2025;04:34;19.5;31
﻿04-01-2025;04:35;19.6;31
﻿04-01-2025;04:36;19.6;31
﻿04-01-2025;04:37;19.5;31
﻿04-01-2025;04:38;19.5;31
﻿04-01-2025;04:39;19.5;31
﻿04-01-2025;04:40;19.6;31
﻿04-01-2025;04:41;19.5;31
﻿04-01-2025;04:42;19.5;31
﻿04-01-2025;04:43;19.5;31
﻿04-01-2025;04:44;19.5;31
﻿04-01-2025;04:45;19.5;31
﻿04-01-2025;04:46;19.5;31
﻿04-01-2025;04:47;19.5;31
﻿04-01-2025;04:48;19.5;31
﻿04-01-2025;04:49;19.5;31
﻿04-01-2025;04:50;19.5;31
﻿04-01-2025;04:51;19.5;31
﻿04-01-2025;04:52;19.5;31
﻿04-01-2025;04:53;19.5;31
﻿04-01-2025;04:54;19.5;31
﻿04-01-2025;04:55;19.5;31
﻿04-01-2025;04:56;19.5;31
﻿04-01-2025;04:57;19.5;31
﻿04-01-2025;04:58;19.5;31
﻿04-01-2025;04:59;19.5;31
﻿04-01-2025;05:00;19.5;31
﻿04-01-2025;05:01;19.5;31
﻿04-01-2025;05:02;19.5;31
﻿04-01-2025;05:03;19.5;31
﻿04-01-2025;05:04;19.5;31
﻿04-01-2025;05:05;19.5;31
﻿04-01-2025;05:06;19.5;31
﻿04-01-2025;05:07;19.5;31
﻿04-01-2025;05:08;19.5;31
﻿04-01-2025;05:09;19.5;31
﻿04-01-2025;05:10;19.5;31
﻿04-01-2025;05:11;19.5;31
﻿04-01-2025;05:12;19.5;31
﻿04-01-2025;05:13;19.5;31
﻿04-01-2025;05:14;19.5;31
﻿04-01-2025;05:15;19.5;31
﻿04-01-2025;05:16;19.5;31
﻿04-01-2025;05:17;19.5;31
﻿04-01-2025;05:18;19.5;31
﻿04-01-2025;05:19;19.5;31
﻿04-01-2025;05:20;19.5;31
﻿04-01-2025;05:21;19.5;31
﻿04-01-2025;05:22;19.5;31
﻿04-01-2025;05:23;19.5;31
﻿04-01-2025;05:24;19.5;31
﻿04-01-2025;05:25;19.5;31
﻿04-01-2025;05:26;19.5;31
﻿04-01-2025;05:27;19.5;31
﻿04-01-2025;05:28;19.5;31
﻿04-01-2025;05:29;19.5;31
﻿04-01-2025;05:30;19.5;31
﻿04-01-2025;05:31;19.6;31
﻿04-01-2025;05:32;19.5;31
﻿04-01-2025;05:33;19.5;31
﻿04-01-2025;05:34;19.5;31
﻿04-01-2025;05:35;19.5;31
﻿04-01-2025;05:36;19.5;31
﻿04-01-2025;05:37;19.5;31
﻿04-01-2025;05:38;19.5;31
﻿04-01-2025;05:39;19.5;31
﻿04-01-2025;05:40;19.5;31
﻿04-01-2025;05:41;19.5;31
﻿04-01-2025;05:42;19.5;31
﻿04-01-2025;05:43;19.5;31
﻿04-01-2025;05:44;19.5;31
﻿04-01-2025;05:45;19.5;31
﻿04-01-2025;05:46;19.5;31
﻿04-01-2025;05:47;19.5;31
﻿04-01-2025;05:48;19.5;31
﻿04-01-2025;05:49;19.5;31
﻿04-01-2025;05:50;19.5;31
﻿04-01-2025;05:51;19.5;31
﻿04-01-2025;05:52;19.5;31
﻿04-01-2025;05:53;19.5;31
﻿04-01-2025;05:54;19.5;31
﻿04-01-2025;05:55;19.5;31
﻿04-01-2025;05:56;19.5;31
﻿04-01-2025;05:57;19.5;31
﻿04-01-2025;05:58;19.5;31
﻿04-01-2025;05:59;19.5;31
﻿04-01-2025;06:00;19.5;31
﻿04-01-2025;06:01;19.5;31
﻿04-01-2025;06:02;19.5;31
﻿04-01-2025;06:03;19.5;31
﻿04-01-2025;06:04;19.5;31
﻿04-01-2025;06:05;19.5;31
﻿04-01-2025;06:06;19.5;31
﻿04-01-2025;06:07;19.5;31
﻿04-01-2025;06:08;19.5;31
﻿04-01-2025;06:09;19.5;31
﻿04-01-2025;06:10;19.5;31
﻿04-01-2025;06:11;19.5;31
﻿04-01-2025;06:12;19.5;31
﻿04-01-2025;06:13;19.5;31
﻿04-01-2025;06:14;19.5;31
﻿04-01-2025;06:15;19.5;31
﻿04-01-2025;06:16;19.5;31
﻿04-01-2025;06:17;19.5;31
﻿04-01-2025;06:18;19.5;31
﻿04-01-2025;06:19;19.5;31
﻿04-01-2025;06:20;19.5;31
﻿04-01-2025;06:21;19.5;31
﻿04-01-2025;06:22;19.5;30
﻿04-01-2025;06:23;19.5;30
﻿04-01-2025;06:24;19.5;30
﻿04-01-2025;06:25;19.5;31
﻿04-01-2025;06:26;19.5;30
﻿04-01-2025;06:27;19.5;30
﻿04-01-2025;06:28;19.5;30
﻿04-01-2025;06:29;19.5;30
﻿04-01-2025;06:30;19.5;30
﻿04-01-2025;06:31;19.5;30
﻿04-01-2025;06:32;19.5;30
﻿04-01-2025;06:33;19.5;30
﻿04-01-2025;06:34;19.5;30
﻿04-01-2025;06:35;19.5;30
﻿04-01-2025;06:36;19.5;30
﻿04-01-2025;06:37;19.5;30
﻿04-01-2025;06:38;19.5;30
﻿04-01-2025;06:39;19.5;30
﻿04-01-2025;06:40;19.5;30
﻿04-01-2025;06:41;19.5;30
﻿04-01-2025;06:42;19.5;30
﻿04-01-2025;06:43;19.5;30
﻿04-01-2025;06:44;19.5;30
﻿04-01-2025;06:45;19.5;30
﻿04-01-2025;06:46;19.5;30
﻿04-01-2025;06:47;19.5;30
﻿04-01-2025;06:48;19.5;30
﻿04-01-2025;06:49;19.5;30
﻿04-01-2025;06:50;19.5;30
﻿04-01-2025;06:51;19.5;30
﻿04-01-2025;06:52;19.5;30
﻿04-01-2025;06:53;19.5;30
﻿04-01-2025;06:54;19.5;30
﻿04-01-2025;06:55;19.5;30
﻿04-01-2025;06:56;19.5;30
﻿04-01-2025;06:57;19.5;30
﻿04-01-2025;06:58;19.5;30
﻿04-01-2025;06:59;19.5;30
﻿04-01-2025;07:00;19.5;30
﻿04-01-2025;07:01;19.5;30
﻿04-01-2025;07:02;19.5;30
﻿04-01-2025;07:03;19.5;30
﻿04-01-2025;07:04;19.5;30
﻿04-01-2025;07:05;19.5;30
﻿04-01-2025;07:06;19.5;30
﻿04-01-2025;07:07;19.5;30
﻿04-01-2025;07:08;19.5;30
﻿04-01-2025;07:09;19.5;30
﻿04-01-2025;07:10;19.5;30
﻿04-01-2025;07:11;19.5;30
﻿04-01-2025;07:12;19.5;30
﻿04-01-2025;07:13;19.5;30
﻿04-01-2025;07:14;19.5;30
﻿04-01-2025;07:15;19.5;30
﻿04-01-2025;07:16;19.5;30
﻿04-01-2025;07:17;19.5;30
﻿04-01-2025;07:18;19.5;30
﻿04-01-2025;07:19;19.5;30
﻿04-01-2025;07:20;19.5;30
﻿04-01-2025;07:21;19.5;30
﻿04-01-2025;07:22;19.4;30
﻿04-01-2025;07:23;19.5;30
﻿04-01-2025;07:24;19.5;30
﻿04-01-2025;07:25;19.5;30
﻿04-01-2025;07:26;19.4;30
﻿04-01-2025;07:27;19.5;30
﻿04-01-2025;07:28;19.5;30
﻿04-01-2025;07:29;19.5;30
﻿04-01-2025;07:30;19.5;30
﻿04-01-2025;07:31;19.5;30
﻿04-01-2025;07:32;19.5;30
﻿04-01-2025;07:33;19.4;30
﻿04-01-2025;07:34;19.4;30
﻿04-01-2025;07:35;19.5;30
﻿04-01-2025;07:36;19.5;30
﻿04-01-2025;07:37;19.4;30
﻿04-01-2025;07:38;19.5;30
﻿04-01-2025;07:39;19.5;30
﻿04-01-2025;07:40;19.4;30
﻿04-01-2025;07:41;19.5;30
﻿04-01-2025;07:42;19.4;30
﻿04-01-2025;07:43;19.5;30
﻿04-01-2025;07:44;19.5;30
﻿04-01-2025;07:45;19.5;30
﻿04-01-2025;07:46;19.5;30
﻿04-01-2025;07:47;19.5;30
﻿04-01-2025;07:48;19.5;30
﻿04-01-2025;07:49;19.5;30
﻿04-01-2025;07:50;19.5;30
﻿04-01-2025;07:51;19.5;30
﻿04-01-2025;07:52;19.5;30
﻿04-01-2025;07:53;19.4;30
﻿04-01-2025;07:54;19.5;30
﻿04-01-2025;07:55;19.5;30
﻿04-01-2025;07:56;19.5;30
﻿04-01-2025;07:57;19.5;30
